Ch,E,dT,T_0.1,T_0.2,T_0.3,T_0.4,T_0.5,T_0.6,T_0.7,T_0.8,I_0.1,I_0.2,I_0.3,I_0.4,I_0.5,I_0.6,I_0.7,I_0.8,
0,4538,-12.9064,28.984,38.9446,49.1546,58.3238,66.1302,72.6395,79.1384,86.7205,0.469387,1.80808,4.44151,7.49727,10.9951,14.1999,18.6691,23.8642,
0,1549,-50.1968,51.5918,66.2823,77.8103,87.5822,94.8016,101.546,107.866,114.912,1.28682,3.30608,5.98536,9.36775,12.3398,16.0457,19.8026,24.9654,
0,1808,-32.4501,40.0948,55.1036,66.1969,74.9009,81.4243,86.7457,92.2172,99.9246,0.99321,3.15361,5.81334,8.4707,11.4675,14.0694,17.9077,23.0965,
0,3772,-11.8523,40.9318,56.7133,70.4335,81.1953,89.0759,95.6394,101.46,108.031,0.97055,3.16228,6.535,10.2503,13.7608,16.9652,20.7375,25.9607,
0,4515,-5.06331,32.5915,44.2829,53.5653,60.649,66.5881,71.6926,76.9459,84.1489,0.648146,2.33274,4.44933,6.76135,9.31699,11.9418,15.086,21.0131,
0,3047,-1.61509,46.3134,63.0609,74.2505,82.6396,89.1601,94.4059,99.6371,106.247,1.27846,3.6266,6.24041,8.9221,11.9501,14.611,17.7771,22.9781,
0,1631,57.9425,34.9613,51.7191,63.5054,73.6427,81.885,88.7874,96.0716,102.138,0.814565,3.35549,6.13458,9.59978,13.0259,16.7438,21.841,26.2575,
0,4539,-30.1074,37.9931,52.867,65.6835,75.6863,83.7036,90.4724,96.6457,103.614,0.828155,2.96382,6.02931,9.37519,12.8313,16.552,20.3372,25.5112,
0,4532,-18.9879,28.5504,38.2969,46.4072,54.1466,60.8317,66.8924,73.1188,80.4939,0.426986,1.81403,3.70533,6.42157,9.00488,12.1774,16.6211,21.8342,
0,2082,-36.9296,29.3687,37.0366,42.6359,48.2628,53.9593,59.8388,66.572,75.458,0.780108,1.85894,3.00195,5.02556,7.1815,10.3543,14.7988,21.4899,
0,4503,-19.4793,24.3552,31.3901,37.686,44.1897,51.2851,59.9238,70.7593,82.8664,0.360857,1.28881,2.69498,5.05026,8.14657,12.4696,19.516,28.3856,
0,354,-61.9052,50.1387,64.6774,78.9324,86.2982,90.3417,95.263,100.854,104.975,1.24502,3.34743,6.55419,9.09297,10.7951,13.5677,16.6295,19.5715,
0,2655,-19.9505,43.2083,59.5614,71.8671,80.2985,86.491,91.7851,97.1542,103.791,1.16568,3.42549,6.2843,9.26329,11.848,14.4885,18.2782,22.7322,
0,4542,-19.7077,30.8776,42.7636,53.8181,62.9434,70.6633,77.2855,83.0169,89.8533,0.540608,2.19318,4.80763,7.79448,11.2371,14.965,18.7753,23.2495,
0,4538,-14.8606,24.2102,31.2226,36.6373,41.064,45.107,49.2566,54.3595,61.7253,0.421759,1.36905,2.50107,4.13202,5.86274,8.01712,11.2198,16.4325,
0,4550,-24.3146,28.946,37.9832,45.4819,52.1878,58.7754,65.9272,75.3274,87.8578,0.504101,1.67755,3.5254,5.87631,8.49145,12.2197,18.6549,27.5906,
0,1936,-3.45558,27.7302,37.0452,44.8834,51.5674,56.8932,61.7276,67.1056,74.5416,0.427129,1.75087,3.43097,5.72258,7.84152,10.4448,14.2724,19.4929,
0,1748,-14.4157,31.9595,44.2851,54.92,64.2011,73.1228,80.1504,86.9314,93.4497,0.536631,2.35065,4.70876,8.11231,12.0879,15.8826,19.637,24.785,
0,1995,-15.1824,22.3269,28.3029,33.3256,38.0689,42.8302,48.1134,55.0177,62.9544,0.215324,1.00717,2.15804,3.83562,5.56249,8.78389,13.2941,18.4745,
0,4534,-16.6384,33.6853,45.5353,55.0743,64.8482,76.1274,85.9716,95.092,104.249,0.715848,2.36192,4.75672,7.83854,13.1373,17.9765,24.3645,31.0452,
0,2804,-23.5467,35.3205,48.3443,59.6564,68.3932,75.2795,81.2125,87.022,94.6948,0.749571,2.65457,5.23935,8.2641,11.3044,14.5176,18.3636,23.5903,
0,4538,-14.8916,29.7667,39.9514,47.9859,54.5572,60.5096,65.8434,71.182,78.1097,0.542086,1.87246,3.69588,5.99779,8.58495,11.2138,15.0083,20.2487,
0,1322,-14.7837,25.3646,33.13,39.91,46.2034,51.4982,56.5601,61.7125,69.6636,0.237345,1.33561,2.76214,5.08074,7.26925,9.87158,13.0694,18.9818,
0,11299,91.9786,31.3422,42.9286,53.6232,62.7959,70.7594,77.7283,84.1555,91.3845,0.6427,2.17683,4.78284,7.78981,11.2482,14.9571,19.4,24.6035,
0,525,-1.38985,33.2461,41.1574,54.0674,67.7097,74.6889,82.1929,88.3642,96.2608,0.374714,1.32329,4.6004,8.88633,11.9777,16.3022,20.0612,26.0922,
0,4506,-22.5455,32.1489,44.4847,56.6742,68.1422,79.0364,87.6549,96,108.103,0.690337,2.40389,5.29812,9.3942,14.2636,18.5639,24.347,33.3497,
0,4542,-30.9505,42.5351,58.3482,70.7825,81.6467,91.0359,98.3215,104.802,111.837,1.05093,3.33339,6.19717,9.91927,14.2964,18.0533,21.8568,26.9999,
0,2799,-16.9858,32.0705,44.1143,52.8346,59.1953,64.5375,69.2079,74.0185,80.8198,0.647078,2.35882,4.23211,6.54844,8.68799,11.3215,14.5264,19.0176,
0,2121,-15.1095,30.0308,40.5589,48.2769,55.781,61.8359,67.315,72.8611,79.8022,0.567521,1.9819,3.86778,6.20202,8.77517,11.9266,15.0988,20.2481,
0,2969,-4.68782,35.0144,51.4978,63.334,74.6202,83.956,92.2226,99.0155,105.836,0.851482,3.13576,6.01065,9.78241,13.6794,18.4949,22.9653,27.393,
0,2308,-12.3238,46.1837,66.0637,77.1707,85.3627,91.7495,97.3038,102.492,108.837,1.27087,4.15515,6.77313,9.45675,12.0556,15.2224,18.3989,22.8297,
0,1616,-19.6794,28.1051,37.9061,44.8461,50.3987,55.4799,60.0934,64.866,71.7528,0.399901,1.65786,3.21239,5.17725,7.30729,9.96908,12.5099,17.6981,
0,1753,-21.4107,20.2303,24.8153,28.3488,31.4785,34.7006,38.1431,42.6908,49.8952,0.405661,0.866178,1.71017,2.66334,3.90084,6.0362,8.58642,13.7976,
0,4535,-26.749,29.4526,39.1463,47.0862,54.0012,59.6836,64.3259,69.1634,75.937,0.528506,1.91185,3.82629,6.20928,8.354,10.9706,14.1732,18.6376,
0,4509,-17.7624,23.3352,29.6166,34.6967,39.8389,46.0462,54.7473,66.2349,80.9587,0.383659,1.14941,2.27544,3.90373,6.9884,11.3515,19.0773,29.5229,
0,1301,5.33968,40.1519,58.1217,70.1936,78.9082,86.5862,92.4231,97.8879,104.495,0.750935,3.46902,6.33331,9.04221,12.4861,15.6769,18.822,23.9864,
0,2058,-21.3747,27.6724,37.8167,46.1697,53.6925,59.5905,64.7033,70.3352,77.4394,0.487917,1.86855,3.99563,6.36016,8.89043,11.5424,15.3554,20.5642,
0,4534,-18.0487,23.0464,29.5287,34.4539,38.4936,42.1531,46.011,50.922,58.1101,0.378128,1.17112,2.29376,3.57258,5.2648,7.42874,9.99182,15.9332,
0,4511,-15.2666,24.6347,31.837,37.5762,42.6381,47.5901,52.8112,59.1899,68.9339,0.39889,1.30206,2.65056,4.27678,6.41845,9.06386,13.5454,20.2514,
0,4544,-16.838,25.8922,33.7504,41.2776,48.9581,56.0504,62.4121,68.9755,76.8503,0.40981,1.43968,3.34988,5.68933,9.16354,12.3895,16.1876,22.0779,
0,4545,-17.365,32.6122,43.5416,52.3527,59.8441,66.2858,72.6418,79.9562,88.7667,0.710594,2.21465,4.35683,6.68272,9.71115,12.925,17.3765,23.9924,
0,2806,16.6457,35.565,51.6466,61.7101,69.8137,76.4452,81.9244,86.9807,93.3775,0.747263,3.03453,5.38705,8.04195,11.0475,13.6657,16.7704,21.9469,
0,2185,0.477801,23.7363,30.4388,37.2679,45.1611,53.4689,61.4613,69.1392,77.7378,-0.131867,0.78748,2.46507,5.2177,8.73536,13.0268,18.1474,24.0896,
0,4526,-16.9294,23.5484,30.2733,35.8981,41.3904,47.7652,55.7569,66.2397,77.3759,0.3087,1.2351,2.37647,4.35316,6.98841,11.2811,18.3628,26.5542,
0,2892,7.1083,40.7871,59.3434,70.2841,78.3864,84.7633,90.4636,95.8422,102.566,0.905146,3.60854,6.2624,8.92741,11.5186,14.6838,17.8215,23.0108,
0,1183,-18.5566,24.2451,31.9206,38.8152,47.2823,54.0327,61.6855,69.6971,78.7202,0.312123,1.21375,2.87118,5.86541,8.9449,12.7409,17.8619,24.5327,
0,4527,-18.7432,28.8643,38.509,46.5042,53.9241,60.8182,66.8578,72.8576,79.986,0.506046,1.88029,3.73611,6.08044,9.06506,12.2227,15.985,21.1322,
0,4538,-22.6787,28.7622,38.6308,47.2786,54.3188,61.2933,68.9808,76.7205,85.0961,0.525444,1.89784,4.02044,6.37402,9.45624,13.2054,18.2638,24.9373,
0,1465,15.9098,44.2333,60.4276,72.1731,82.5448,89.8974,96.1148,101.427,107.588,0.909895,3.15795,6.00639,9.40772,12.3785,16.1045,19.2587,23.7294,
0,2598,-20.3226,23.1968,29.974,34.6164,38.4725,42.173,46.2878,51.5245,58.2264,0.360027,1.12992,2.20359,3.46784,5.18048,7.34854,10.5306,15.7323,
0,4513,-24.3722,23.5169,30.0388,36.1964,41.9908,47.7285,54.1391,62.7759,75.5648,0.193341,1.15249,2.58915,4.25068,6.803,10.5768,15.7355,25.4215,
0,915,22.5673,25.3883,36.6058,44.8616,52.3506,61.4732,70.9366,81.8333,92.0889,0.125286,1.76108,3.57238,6.34239,10.2307,15.0795,22.1338,30.2702,
0,4568,-14.6751,27.5348,36.3947,43.7,50.4999,56.9765,64.3836,72.2435,80.4132,0.452611,1.66354,3.30162,5.63031,8.22044,12.5083,17.6188,23.5708,
0,1506,-4.90217,31.9783,41.917,51.4004,59.7211,66.8672,72.9164,79.8839,88.5382,0.615024,1.9331,4.27627,6.98486,10.0002,13.1229,17.5959,24.2563,
0,4526,-13.997,31.3667,41.9546,50.5781,57.8524,65.3254,72.6467,80.327,88.9272,0.625629,1.97752,4.0617,6.39348,9.88803,13.6406,18.7483,24.6616,
0,3001,-29.5311,24.32,30.8142,37.4125,45.4625,54.1828,64.6861,77.1684,94.4743,0.419814,1.19881,2.84999,5.58214,9.55842,15.0064,23.3691,36.1565,
0,2371,-75.4141,47.3395,61.1758,71.5383,79.6921,87.7278,96.9092,106.664,115.213,1.08336,3.03329,5.43581,8.09032,11.5769,16.4197,22.7624,29.3983,
0,4506,-22.8963,26.24,34.0152,41.1919,47.9967,54.0415,60.1771,66.7148,75.2638,0.449359,1.56756,3.25434,5.25001,8.26944,11.5262,15.3412,22.0537,
0,2570,-34.3581,35.4156,49.451,59.9307,68.0005,74.2108,79.4516,84.5737,90.6224,0.805724,2.75987,5.13671,8.12533,10.7431,13.3994,16.54,20.9781,
0,4522,-16.7324,22.9927,28.8971,33.7658,38.5461,44.0805,51.4594,60.6631,74.0439,0.335279,1.06058,2.15727,3.79049,6.43357,10.2479,16.01,26.4712,
0,4086,-28.8442,30.221,42.202,55.2265,66.0439,76.9621,85.3385,92.8479,100.587,0.686255,2.43107,5.6036,9.37354,13.7579,18.5656,23.0019,28.9139,
0,3290,-11.5457,23.1102,29.6719,35.2637,40.5966,46.3923,53.2012,62.3151,73.2265,0.150597,0.929818,2.31862,3.99022,6.59712,10.3974,16.2147,24.3953,
0,868,-4.96195,41.5896,50.7719,62.0597,72.6823,78.5039,83.7796,88.9275,94.9017,0.829166,2.0207,4.90387,8.26875,10.7881,13.4128,16.5501,20.8985,
0,3006,-14.5757,37.5302,50.5039,62.2425,71.7389,79.8299,85.7315,91.5705,98.6457,0.837711,2.65513,5.54511,8.58559,12.0154,15.1527,18.9464,24.1269,
0,4523,-19.0176,25.82,33.5155,39.5717,44.7132,49.6369,54.9813,61.4045,70.6112,0.406949,1.45858,2.82188,4.44928,6.57619,9.22,13.6767,20.3814,
0,1245,7.12631,30.7206,42.1945,52.8701,61.084,69.8826,76.9257,82.5928,89.2321,0.568627,2.36761,4.7294,7.75638,11.203,14.8666,18.6264,23.8307,
0,522,-28.7746,46.674,71.7669,81.7391,89.2858,95.5734,102.711,107.968,114.809,0.895533,4.60812,6.91246,9.61695,12.1923,15.9894,19.0706,24.2733,
0,4529,-26.3226,36.5755,50.3384,60.2963,68.6325,74.92,80.3558,85.8151,92.5311,0.877356,2.82662,5.23434,7.91274,10.4597,13.6226,16.7883,21.9557,
0,4490,-17.8599,30.1243,40.3185,50.6927,61.7191,71.1928,79.1915,86.0752,93.5074,0.595922,2.00511,4.43004,8.14882,12.5183,16.8394,21.314,26.5115,
0,4528,-19.5349,50.61,68.7196,81.0651,89.406,96.0157,101.538,106.983,113.793,1.32731,3.81474,6.92146,9.61163,12.6624,15.3292,18.4623,23.6217,
0,4555,-33.5637,22.0753,26.7094,31.2646,36.5494,42.5334,49.6346,57.3784,66.1811,0.205253,0.701839,1.85989,3.55058,6.15648,9.92482,15.0295,21.7212,
0,4535,-20.0222,31.5175,43.135,53.8044,63.5585,72.3705,80.0341,87.2358,95.329,0.673142,2.37651,4.77818,8.13732,12.0693,16.3806,20.8698,26.8173,
0,7032,-18.2742,39.3331,56.0156,69.2335,79.0304,86.5098,93.0389,99.1996,107.412,1.03459,3.45565,6.61438,10.0076,13.0637,16.8189,20.6573,26.6466,
0,3133,-21.7589,44.9025,61.6363,72.2646,81.3385,90.2476,98.0348,104.612,112.255,1.09796,3.42677,6.05762,9.10675,13.0605,17.3777,21.1844,27.143,
0,4534,-24.3559,37.2197,52.8934,64.9414,75.0238,82.7738,90.0468,97.844,105.922,0.863327,2.98415,5.80982,9.51637,12.562,16.8656,21.333,27.2083,
0,2667,-22.2205,19.8115,23.1106,25.9804,28.7835,31.824,35.1734,39.4772,45.4336,-0.181744,0.258021,0.666905,1.57839,2.7983,4.93293,7.47992,11.9409,
0,4510,-30.2874,29.1696,39.4684,47.9189,55.8437,63.4871,71.6558,80.8996,91.3218,0.647965,2.03156,3.91322,6.55462,10.0427,14.3409,20.0927,28.2391,
0,1110,12.4964,19.4224,23.8496,27.6964,31.0098,34.1038,37.0252,40.2849,43.9998,-0.512274,-0.0310044,0.817855,2.08308,3.36324,4.97876,6.8703,9.05408,
0,983,-39.5254,43.6323,59.8516,68.3667,77.5018,86.0792,93.0033,98.8047,105.188,1.00646,3.13179,5.23501,8.31606,12.2841,16.0415,19.1842,24.3731,
0,2913,-18.0203,28.1297,37.3137,45.0835,51.5891,57.0764,61.7427,66.5347,73.3881,0.502422,1.7753,3.68556,5.6789,8.26235,10.3534,13.513,18.7279,
0,2363,-22.625,40.2821,58.5596,71.7904,80.7117,88.0634,93.4803,98.7844,106.719,1.05602,3.53336,6.68016,9.68803,13.164,15.8012,18.9525,24.9239,
0,1557,-20.7988,28.4305,36.493,43.0309,49.0734,55.1038,60.6619,66.2108,74.2622,0.528706,1.59064,3.23921,5.30107,7.93817,10.6031,14.4183,20.4114,
0,4529,-29.0701,26.368,34.285,41.0991,46.8666,51.5862,55.8768,60.626,67.3601,0.473583,1.56193,3.2267,4.86955,6.96091,9.04266,12.1877,17.3978,
0,1208,-2.87783,23.4454,30.5009,36.1596,41.9232,47.2098,52.611,58.5885,67.3955,0.176614,1.07536,2.47669,4.15727,6.72199,9.4122,13.1663,19.9331,
0,4537,-21.6853,24.6327,31.2038,36.6856,41.8872,47.3084,53.3155,61.0883,70.7543,0.469787,1.38763,2.5346,4.16485,6.74314,9.98933,15.1504,21.8441,
0,865,3.31563,24.8412,31.4013,36.9734,42.1619,46.7467,51.9428,57.2723,63.8531,0.149138,1.10867,2.24502,4.2055,5.94745,8.56942,12.3703,16.8178,
0,2588,-15.732,22.4737,28.2678,33.3957,38.9758,46.2758,55.4228,66.9332,82.7594,0.0745975,0.880465,2.05612,3.69127,7.21963,12.1203,19.1724,31.1268,
0,2597,-27.7746,43.8531,63.7571,75.3463,84.9664,92.6169,98.7038,104.542,110.867,1.05345,3.89489,6.76155,9.77407,13.2313,16.4109,20.1673,24.5887,
0,4539,-24.6081,31.1263,41.152,49.9474,57.9604,65.3782,72.2998,78.4509,85.276,0.66433,2.07218,3.97355,6.60606,10.0812,13.8219,17.6307,22.8248,
0,2133,-11.0216,28.6522,37.8194,46.4808,55.1379,62.5254,69.0532,74.9706,82.4892,0.584802,1.8021,3.91777,6.97474,10.0204,13.7712,16.9327,22.8615,
0,996,-23.532,20.6636,26.1456,30.9804,35.6474,39.8062,43.8049,48.3454,54.4823,-0.161917,0.590162,1.48505,3.11575,4.76994,6.7979,10.008,14.4314,
0,330,-99.8146,52.2591,59.1682,80.3178,88.6615,92.1491,96.0772,100.946,106.013,1.10298,2.00278,7.28414,9.86456,11.5275,13.7538,16.2713,20.6755,
0,4523,-9.75452,31.383,42.8689,52.4033,60.0632,66.6821,72.3492,77.8151,85.0383,0.585918,2.08976,4.45165,7.15373,9.76024,12.9226,16.0797,22.04,
0,1826,-19.4211,31.126,42.4142,54.7225,63.3684,70.3415,75.8767,81.0815,87.2103,0.762903,2.36088,5.21311,8.23878,11.2507,13.8964,17.6653,22.1655,
0,1323,-21.3289,41.1334,54.9566,67.2188,77.803,84.858,90.3912,95.737,103.154,0.965753,2.65494,5.77975,9.26029,12.2015,15.3912,18.5435,24.5188,
0,4552,-25.8424,36.7612,50.467,62.6032,70.6548,77.1052,82.9861,88.9668,95.9205,0.850958,2.8192,5.69261,8.32435,11.3585,14.0169,17.7697,22.899,
0,2498,-14.6724,33.8656,48.3436,62.6889,72.0589,80.0937,86.2275,91.3239,97.8255,0.836376,2.97549,6.29402,9.65524,13.1822,16.3647,19.542,23.9862,
0,2245,-31.5786,38.9836,58.3352,70.9909,82.108,90.0273,96.7208,102.537,108.912,0.913844,3.77358,6.67067,10.7015,14.2275,17.4113,21.1766,25.5852,
0,1060,-2.30844,33.8925,46.6632,55.8577,66.6456,78.4184,89.4754,99.3362,106.231,0.372768,2.16453,4.27234,8.03962,13.3928,19.3766,25.6736,30.8873,
0,4319,-12.2233,29.383,39.6281,47.892,54.9178,61.5713,69.8381,82.6168,102.772,0.501059,1.86241,3.72931,6.02108,9.04222,13.3705,21.765,36.6544,
0,4481,-20.3916,34.6745,48.6735,60.0182,69.2822,76.7232,83.0348,89.309,96.3384,0.770657,2.68988,5.58293,8.64091,11.6805,15.4103,19.2525,24.4531,
0,1506,-11.1358,31.8682,42.7835,51.9415,58.5427,64.2206,69.3592,74.359,79.5414,0.573463,2.06308,4.14423,6.44232,9.01059,11.6854,14.8393,18.5082,
0,2654,-25.4282,23.5022,29.6159,34.396,38.3497,41.9499,45.6217,50.3472,57.8226,0.405308,1.15945,2.26705,3.54725,4.78964,6.86865,10.0651,15.2894,
0,578,-51.186,30.7795,36.2722,42.1017,47.1193,51.3704,57.2557,68.851,80.8473,1.10191,1.86257,3.26705,4.88257,6.70885,9.85938,17.0288,26.0619,
0,4504,-19.0862,25.4238,32.9198,39.2875,45.0306,50.4681,56.3236,62.7346,70.9618,0.394932,1.3118,2.92469,4.94777,7.12514,10.3573,14.168,20.0859,
0,1384,-30.9084,32.9073,42.8451,51.6275,59.3299,66.9339,74.38,80.7451,87.5636,0.849393,2.21246,4.32188,7.00882,10.0478,14.273,18.0559,23.1819,
0,4531,-19.0994,25.7569,33.8391,40.8976,47.2936,52.8757,58.3608,64.6287,72.9133,0.405289,1.45412,3.06125,5.37391,7.51909,10.7026,14.5352,20.4554,
0,1774,-7.80494,35.9911,50.5066,62.2974,71.6079,78.9469,84.8061,90.4402,96.741,0.648156,2.78315,5.65,8.6933,11.6974,14.8327,18.6089,23.0329,
0,4508,-21.1167,29.0895,40.4514,51.3543,61.4422,70.4466,78.0445,84.816,93.3336,0.594902,2.17037,4.81652,8.21987,12.1409,16.4395,20.2674,26.9521,
0,4509,-24.2366,28.8171,38.8035,47.5265,55.4497,63.1054,70.8752,79.7251,95.1941,0.488575,1.85079,3.96552,6.66395,10.1787,13.9499,19.6832,31.7247,
0,4531,-17.8344,26.3431,34.2421,40.8461,46.3567,51.3214,56.0767,61.4271,69.0763,0.466354,1.56243,2.9449,4.89755,7.05929,9.72652,12.9419,18.9246,
0,1007,-3.93057,35.3227,55.7228,67.2191,76.1013,84.1441,89.933,95.5757,102.012,0.761549,3.65813,6.44044,9.61662,13.0643,15.7119,19.4684,24.6688,
0,1802,-19.243,27.5452,36.0148,43.3493,49.3751,54.8258,59.8182,64.6092,71.789,0.604496,1.86328,3.53272,5.52767,7.66485,10.2624,13.3972,18.6398,
0,4510,-19.7471,28.5758,37.8914,47.0088,56.6747,66.6159,76.4994,85.3544,93.7583,0.585813,1.77595,4.1954,7.25784,11.65,17.0346,22.768,28.6779,
0,1472,-21.8656,42.4048,55.0307,65.894,76.307,84.0059,89.9814,96.1293,104.597,1.04131,2.89432,5.30147,8.99145,12.4771,15.1536,19.5749,25.5458,
0,4529,-18.2316,26.7005,34.6433,41.3912,47.4516,53.1719,58.6522,64.2117,71.2864,0.468185,1.52049,3.1555,5.15992,7.76159,10.4266,14.2246,19.4604,
0,3520,-26.4818,26.6756,35.2259,43.6311,52.2262,61.4231,72.312,82.7664,93.4809,0.396048,1.61939,3.53966,6.60002,10.5902,16.5694,22.9569,31.1198,
0,1049,1.49651,28.735,38.2667,47.9161,55.8495,62.0448,66.8069,72.1564,80.2402,0.350137,1.77537,3.84298,6.54165,9.56237,11.7085,15.4867,21.5628,
0,4095,-21.2076,35.1226,49.8454,61.5977,71.1503,79.9948,87.6032,94.5839,102.036,0.80128,2.80504,5.64175,9.03863,12.5187,16.7646,21.1979,27.1318,
0,1497,-30.5605,32.9234,46.0305,57.8442,67.4323,75.7214,82.5323,88.3848,95.5057,0.648222,2.60431,5.2548,8.64058,12.1313,15.8395,19.6324,24.8441,
0,2858,-28.5051,24.4444,30.8642,38.0953,45.5247,53.3067,62.0355,74.6232,90.1343,0.198615,1.01137,2.91508,5.29901,8.8115,13.7416,21.5181,33.4115,
0,1149,-40.2615,34.9565,54.0142,66.1111,77.0656,84.1717,90.0798,95.6007,102.182,0.653449,3.28065,6.18744,9.93142,13.0205,16.2245,19.3865,24.6423,
0,2265,-17.2,27.3411,35.9383,43.0232,49.3202,56.1627,65.2506,75.1827,89.593,0.496233,1.56974,3.4441,5.46539,8.58076,13.4901,19.9663,30.3288,
0,1937,-20.7285,24.0673,30.9046,36.7397,42.4098,48.9613,56.6158,63.9741,75.6603,0.443503,1.21439,2.54946,4.55737,7.15795,11.4318,15.8681,24.8279,
0,2692,-11.0078,40.2839,56.4723,69.1659,79.0988,87.0376,94.2428,102.29,113.516,1.07614,3.40656,6.51725,9.92391,13.455,17.2272,22.3858,30.563,
0,4521,-25.6554,23.2192,29.5257,35.0574,40.8711,46.7372,52.9041,60.1861,70.5315,0.36821,1.1605,2.57829,4.25006,6.81609,9.99126,15.1077,22.5853,
0,4529,-20.0479,31.3488,42.0961,52.9089,62.9288,73.1535,83.0745,92.479,101.079,0.725252,2.28103,4.69305,8.04925,12.8863,18.3098,24.0863,30.7442,
0,329,84.5782,29.3756,52.0528,64.5999,78.1529,84.1119,90.2704,101.859,107.086,0.536707,3.35966,6.12905,10.8592,13.6328,16.8455,24.2831,28.7043,
0,4520,-13.2481,25.0285,32.1759,39.1955,47.4135,56.5722,65.8565,74.0219,82.8169,0.465887,1.43349,3.1292,5.8758,9.85103,14.6671,20.3962,26.3461,
0,1069,36.2811,26.5765,34.4012,45.4911,55.5798,62.9144,67.8493,72.7504,77.3657,-0.253166,0.909323,3.55969,7.00512,9.96901,12.544,15.6699,19.3077,
0,4542,-20.1147,22.6532,28.805,34.3547,39.9609,46.2037,52.5885,59.7454,68.4032,0.241493,0.994354,2.37381,4.03293,7.06928,10.2789,14.7485,21.4106,
0,4525,-30.409,41.9844,57.5734,70.1422,80.1322,88.4554,95.5324,101.659,108.874,1.09969,3.29443,6.41659,9.82771,13.3328,17.0613,20.8455,26.0092,
0,4519,-18.6912,24.0072,30.5991,36.2684,41.3079,46.7688,53.2722,61.5466,72.8921,0.37438,1.18597,2.55308,4.22186,6.3986,10.1663,15.3227,23.4936,
0,2758,-17.1203,27.499,36.961,43.7929,49.6196,54.7677,59.9312,65.5207,73.4652,0.494726,1.67021,3.24982,5.20589,7.34033,9.9586,13.7433,19.7158,
0,2870,-34.3802,30.4255,39.5588,46.3954,51.7631,56.5109,61.0112,66.3036,73.4909,0.74855,1.98094,3.59075,5.21814,7.33536,10.0095,13.2304,18.4344,
0,2410,-19.5389,32.2592,46.8941,58.4367,67.7241,75.6635,82.9259,89.4276,96.1801,0.672484,2.60624,5.47078,8.46222,11.9519,15.6657,20.0739,25.2965,
0,2485,-22.2302,34.9357,52.7576,64.3465,74.5497,82.9098,89.5135,95.7475,103.243,0.775654,3.30329,6.19024,9.54902,12.9901,16.706,20.4934,26.4437,
0,546,-25.6287,26.2885,34.1449,41.2636,49.3797,55.4626,59.969,64.5497,70.9053,0.585031,1.72416,3.3845,6.15071,8.73986,10.7777,13.9327,18.3153,
0,4509,-16.694,37.1562,51.2431,63.6188,73.8581,82.0263,88.7254,94.7445,101.806,0.953107,2.9418,5.83477,9.17394,13.1026,16.2952,20.0617,25.226,
0,4528,-23.921,29.8378,39.2144,46.2727,52.374,57.8947,64.0327,72.5438,84.0697,0.5624,1.90607,3.54917,5.55446,7.69252,11.466,16.628,25.5663,
0,2392,-20.8809,27.1383,35.3233,41.6099,47.6135,52.9871,57.7337,62.9585,70.3794,0.672589,1.75171,3.13608,5.12077,7.23455,9.81087,12.9879,18.8903,
0,1041,94.2011,30.4244,44.0601,50.2564,57.4385,62.9905,67.121,71.7308,77.0704,0.160086,2.10105,3.50956,5.89875,7.96494,10.5562,13.1241,17.522,
0,4521,-16.0642,28.7753,39.1724,50.2175,61.7972,72.0179,80.9216,88.7752,96.5193,0.492485,2.01555,4.72541,8.47189,13.3076,17.611,22.658,28.5524,
0,4520,-19.4605,22.9019,28.7249,33.8878,39.2277,45.8017,54.4426,65.5338,81.7708,0.233959,0.976539,2.08006,4.08231,6.72024,11.5818,18.6682,30.5878,
0,1482,5.95005,32.6473,50.2363,60.916,70.6474,77.8288,83.8788,90.3817,97.4332,0.446345,2.93271,5.31462,8.64981,11.6386,14.835,19.236,24.4491,
0,1939,-43.3556,39.0397,52.5924,63.5424,73.5817,81.5204,88.3109,95.1026,102.046,1.00909,2.85538,5.53558,8.88143,12.3615,16.1321,20.5824,25.8088,
0,4525,-15.5106,28.2646,37.264,44.8559,51.3238,57.7538,63.4368,68.8687,75.7582,0.568971,1.81032,3.448,5.77101,8.35837,11.5253,14.6804,19.843,
0,4508,-12.2326,28.7072,37.6308,45.0975,51.525,56.9956,62.0134,67.5059,74.6781,0.487449,1.68647,3.58378,5.57468,7.69783,10.8742,14.0791,19.257,
0,748,11.3468,21.9855,28.2635,34.5519,39.3428,44.5242,50.1798,57.6789,64.8753,-0.271563,0.691596,1.99445,3.68493,5.82536,9.08013,13.5948,18.6818,
0,1242,-36.2644,32.2557,41.5395,48.4813,53.6105,58.2859,62.8896,68.0233,76.6067,0.851911,2.16353,3.74378,5.40393,7.53344,9.6474,13.4478,19.4587,
0,690,-43.2519,27.4026,36.6403,49.1391,58.5747,65.6063,72.7096,77.878,83.9972,0.300059,1.60229,4.66601,7.61385,10.7472,14.4299,17.4974,21.9744,
0,2710,-31.5922,42.6822,58.7952,70.3271,80.3689,87.5992,94.015,100.007,106.728,0.996872,3.28109,6.14799,9.5318,12.5613,16.3034,20.1576,24.6028,
0,2913,-28.4214,37.8407,52.8021,65.191,75.0847,82.9695,89.6281,95.9477,102.658,0.959688,3.02323,6.12042,9.54584,12.5606,16.261,20.0401,25.1764,
